Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageTimeWorking,Holidays,AverageInTime,AverageOutTime,WorkingTimeEval
51,No,Travel_Rarely,Research & Development,1,2,Life Sciences,119,Male,1,Sales Executive,Married,41050,4.0,22,8,1,18.0,2,7,0,7,3,4,3.0,4.0,2.0,7.6194444444444445,33,9.994722222222222,17.614166666666666,0
36,No,Travel_Rarely,Sales,15,2,Life Sciences,120,Male,1,Sales Executive,Married,96790,4.0,12,8,0,6.0,1,2,2,2,3,3,4.0,3.0,3.0,6.0025,27,10.011111111111111,16.01361111111111,0
34,Yes,Non-Travel,Research & Development,7,3,Life Sciences,121,Male,1,Sales Representative,Single,56170,8.0,25,8,1,9.0,3,5,0,4,3,4,1.0,4.0,2.0,9.113055555555556,26,9.990833333333333,19.10388888888889,2
55,No,Travel_Rarely,Sales,26,3,Marketing,122,Male,1,Laboratory Technician,Single,104480,2.0,13,8,0,30.0,3,5,1,2,3,3,3.0,4.0,3.0,8.684166666666666,25,9.978055555555555,18.662222222222223,1
24,No,Travel_Rarely,Research & Development,1,3,Life Sciences,123,Female,5,Manager,Divorced,28970,1.0,18,8,3,5.0,4,5,0,3,3,3,4.0,3.0,4.0,9.993333333333334,31,10.011944444444444,20.005277777777778,2
30,No,Travel_Rarely,Research & Development,3,3,Life Sciences,124,Female,2,Manager,Married,59680,1.0,13,8,0,1.0,3,1,0,0,3,3,3.0,2.0,3.0,6.900555555555556,30,9.997777777777777,16.898333333333333,0
26,Yes,Travel_Frequently,Sales,14,3,Life Sciences,125,Male,2,Manager,Single,75100,0.0,18,8,3,7.0,3,6,0,4,3,3,3.0,0.0,3.0,6.9991666666666665,21,9.98,16.979166666666668,0
22,No,Travel_Rarely,Research & Development,16,5,Other,126,Male,1,Research Scientist,Married,29910,1.0,19,8,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,6.286111111111111,30,9.979722222222222,16.265833333333333,0
36,No,Travel_Rarely,Research & Development,1,3,Medical,127,Female,5,Healthcare Representative,Married,196360,1.0,12,8,1,10.0,3,10,9,0,3,3,2.0,3.0,3.0,6.366388888888889,25,9.965,16.33138888888889,0
30,Yes,Travel_Frequently,Sales,3,2,Marketing,128,Male,3,Research Scientist,Single,11290,9.0,19,8,0,3.0,2,1,0,0,2,3,3.0,4.0,3.0,8.191666666666666,21,9.975277777777778,18.166944444444443,1
37,No,Travel_Rarely,Research & Development,10,1,Technical Degree,129,Male,1,Sales Executive,Divorced,133410,1.0,14,8,1,18.0,3,18,12,17,3,3,4.0,1.0,2.0,6.452222222222222,21,9.98638888888889,16.43861111111111,0
40,No,Travel_Rarely,Research & Development,6,2,Medical,130,Male,3,Research Scientist,Divorced,43320,7.0,14,8,2,8.0,3,5,1,3,2,3,4.0,2.0,3.0,6.683055555555556,31,10.004444444444445,16.6875,0
42,No,Travel_Rarely,Research & Development,2,3,Medical,131,Female,4,Manager,Divorced,110310,3.0,12,8,1,8.0,2,5,1,2,2,3,2.0,1.0,3.0,7.4825,26,9.976666666666667,17.45916666666667,0
37,No,Travel_Rarely,Sales,9,1,Marketing,132,Male,3,Sales Executive,Single,44400,2.0,11,8,1,18.0,3,1,0,1,2,3,3.0,2.0,2.0,9.920277777777779,16,9.983611111111111,19.90388888888889,2
43,No,Travel_Rarely,Sales,10,2,Life Sciences,133,Female,1,Sales Executive,Divorced,46170,1.0,11,8,0,25.0,2,25,3,9,3,3,1.0,2.0,3.0,7.415555555555556,26,9.998333333333333,17.413888888888888,0
40,No,Travel_Rarely,Sales,6,2,Life Sciences,134,Female,1,Laboratory Technician,Married,26470,6.0,13,8,0,20.0,2,1,0,0,2,3,2.0,3.0,3.0,7.495277777777778,23,9.982222222222223,17.4775,0
54,No,Travel_Rarely,Human Resources,9,3,Life Sciences,135,Female,2,Manufacturing Director,Married,63230,4.0,23,8,1,24.0,2,4,1,2,2,4,1.0,1.0,2.0,5.9991666666666665,34,10.019166666666667,16.018333333333334,0
34,No,Non-Travel,Research & Development,28,3,Medical,136,Male,1,Laboratory Technician,Married,56770,9.0,20,8,1,6.0,3,3,1,2,3,4,3.0,3.0,3.0,6.859444444444445,27,10.006388888888889,16.865833333333335,0
31,No,Travel_Rarely,Research & Development,10,4,Life Sciences,137,Male,3,Sales Executive,Married,21870,1.0,15,8,1,13.0,2,13,3,12,2,3,2.0,1.0,1.0,6.131944444444445,29,9.995555555555555,16.1275,0
43,No,Travel_Frequently,Sales,14,3,Life Sciences,138,Female,1,Manufacturing Director,Married,37480,7.0,14,8,2,0.0,3,3,1,2,2,3,4.0,4.0,3.0,7.674722222222222,34,9.99,17.664722222222224,0
43,No,Travel_Rarely,Sales,27,4,Life Sciences,139,Male,2,Sales Representative,Divorced,39770,4.0,18,8,1,8.0,3,5,0,2,3,3,3.0,3.0,3.0,8.87888888888889,23,9.994722222222222,18.87361111111111,1
25,No,Travel_Rarely,Human Resources,7,2,Human Resources,140,Male,1,Manufacturing Director,Single,86330,1.0,19,8,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,10.89611111111111,29,9.993055555555555,20.889166666666668,2
37,No,Non-Travel,Research & Development,1,3,Medical,141,Male,3,Laboratory Technician,Married,20080,3.0,22,8,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,10.691944444444445,28,9.982777777777779,20.674722222222222,2
31,No,Travel_Rarely,Research & Development,24,1,Medical,142,Male,3,Laboratory Technician,Married,44400,1.0,13,8,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,7.06,29,10.048333333333334,17.108333333333334,0
39,No,Travel_Frequently,Research & Development,26,4,Technical Degree,143,Female,1,Sales Executive,Divorced,30670,1.0,20,8,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,9.008888888888889,16,9.99,18.99888888888889,2
56,No,Travel_Frequently,Research & Development,20,4,Life Sciences,144,Female,3,Sales Executive,Married,53210,9.0,14,8,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,7.420277777777778,22,10.024166666666666,17.444444444444443,0
30,No,Travel_Rarely,Sales,5,4,Medical,145,Female,2,Manufacturing Director,Single,54100,0.0,17,8,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,7.585833333333333,16,9.998611111111112,17.584444444444443,0
41,No,Travel_Rarely,Research & Development,7,3,Technical Degree,146,Female,3,Research Scientist,Married,27820,1.0,14,8,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,6.6241666666666665,20,9.983888888888888,16.608055555555556,0
28,No,Travel_Rarely,Research & Development,7,3,Medical,147,Male,3,Healthcare Representative,Divorced,119570,1.0,13,8,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,6.1925,25,10.008611111111112,16.20111111111111,0
25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,148,Female,3,Laboratory Technician,Married,26600,5.0,13,8,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,6.472222222222222,25,10.005277777777778,16.4775,0
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,149,Female,2,Sales Representative,Married,33750,2.0,21,8,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,8.194722222222222,18,10.002222222222223,18.196944444444444,1
45,No,Travel_Rarely,Research & Development,2,3,Medical,150,Female,1,Sales Executive,Married,50980,3.0,14,8,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,6.7875,24,9.999444444444444,16.786944444444444,0
52,No,Travel_Rarely,Research & Development,12,3,Medical,151,Male,2,Research Scientist,Married,48780,2.0,11,8,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,7.302222222222222,26,10.014444444444445,17.316666666666666,0
42,No,Travel_Frequently,Sales,10,3,Marketing,152,Female,2,Healthcare Representative,Divorced,28370,2.0,13,8,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,6.822222222222222,28,9.987222222222222,16.809444444444445,0
30,No,Travel_Rarely,Sales,25,3,Marketing,153,Male,1,Sales Executive,Single,24060,2.0,20,8,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,7.322222222222222,31,9.996666666666666,17.31888888888889,0
60,No,Travel_Rarely,Research & Development,10,3,Life Sciences,154,Female,1,Manufacturing Director,Married,22690,5.0,18,8,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,6.164166666666667,29,9.998611111111112,16.162777777777777,0
46,No,Travel_Rarely,Sales,19,4,Marketing,155,Female,1,Sales Executive,Divorced,41080,2.0,14,8,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,7.610277777777778,24,10.017777777777777,17.628055555555555,0
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,156,Male,4,Sales Executive,Married,132060,0.0,13,8,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,6.595,23,9.9725,16.5675,0
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,157,Male,1,Research Scientist,Single,104220,1.0,17,8,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,10.648888888888889,25,10.02111111111111,20.67,2
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,158,Male,2,Research Scientist,Divorced,137440,0.0,20,8,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,6.204444444444444,34,10.00361111111111,16.208055555555557,0
38,No,Travel_Frequently,Sales,3,3,Marketing,159,Female,2,Sales Executive,Married,49070,1.0,11,8,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,8.591944444444444,24,10.02111111111111,18.613055555555555,1
40,No,Travel_Rarely,Sales,26,4,Marketing,160,Female,1,Sales Executive,Married,34820,0.0,18,8,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,6.001111111111111,31,9.99611111111111,15.997222222222222,0
26,No,Travel_Rarely,Research & Development,3,2,Medical,161,Female,4,Healthcare Representative,Divorced,24360,1.0,24,8,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,6.281666666666666,34,10.003055555555555,16.28472222222222,0
30,No,Non-Travel,Research & Development,15,3,Medical,162,Female,2,Sales Executive,Married,23800,4.0,18,8,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,7.905555555555556,27,10.002777777777778,17.908333333333335,0
29,No,Travel_Rarely,Research & Development,8,3,Medical,163,Female,3,Manufacturing Director,Married,194310,1.0,11,8,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,7.1755555555555555,19,10.027777777777779,17.203333333333333,0
29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,164,Male,3,Research Scientist,Married,17900,5.0,16,8,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,6.651388888888889,24,10.014722222222222,16.66611111111111,0
19,Yes,Travel_Rarely,Research & Development,4,3,Medical,165,Male,1,Sales Executive,Single,76440,1.0,15,8,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,7.9061111111111115,27,10.04888888888889,17.955,0
30,No,Non-Travel,Research & Development,2,4,Life Sciences,166,Female,3,Research Scientist,Married,51310,0.0,15,8,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,6.7188888888888885,22,10.018333333333333,16.737222222222222,0
57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,167,Male,4,Research Scientist,Divorced,63060,3.0,12,8,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,6.290555555555556,30,9.987777777777778,16.278333333333332,0
50,No,Travel_Rarely,Sales,10,4,Life Sciences,168,Female,3,Manager,Married,47870,0.0,12,8,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,7.178055555555556,18,9.97888888888889,17.156944444444445,0
30,No,Non-Travel,Sales,10,2,Life Sciences,169,Male,3,Laboratory Technician,Single,188800,0.0,22,8,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,6.286666666666667,21,10.0025,16.289166666666667,0
60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,170,Female,4,Laboratory Technician,Married,23390,4.0,20,8,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,7.218055555555556,30,10.01,17.228055555555557,0
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,171,Male,5,Manufacturing Director,Divorced,135700,5.0,16,8,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,7.808888888888889,31,10.022222222222222,17.83111111111111,0
46,No,Travel_Rarely,Sales,4,1,Technical Degree,172,Male,1,Laboratory Technician,Married,67120,6.0,21,8,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,6.8052777777777775,19,9.977777777777778,16.783055555555556,0
35,No,Travel_Rarely,Research & Development,15,2,Medical,173,Female,2,Laboratory Technician,Single,54060,0.0,12,8,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,6.483888888888889,27,9.97861111111111,16.4625,0
54,No,Travel_Rarely,Research & Development,2,4,Medical,174,Male,2,Human Resources,Single,89380,7.0,11,8,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,7.651111111111111,20,9.998055555555556,17.649166666666666,0
34,No,Travel_Rarely,Sales,8,2,Life Sciences,175,Male,1,Laboratory Technician,Divorced,24390,3.0,11,8,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,7.585833333333333,27,10.005,17.590833333333332,0
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,176,Male,1,Healthcare Representative,Married,88370,2.0,18,8,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,9.179444444444444,27,10.0025,19.181944444444444,2
31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,177,Male,2,Research Director,Divorced,53430,1.0,14,8,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,6.378055555555555,25,9.976666666666667,16.35472222222222,0
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,178,Female,4,Research Director,Married,67280,7.0,22,8,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,8.4775,27,9.996666666666666,18.474166666666665,1
33,Yes,Travel_Rarely,Sales,5,4,Marketing,179,Male,2,Research Director,Divorced,66520,7.0,25,8,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,6.965,17,9.989444444444445,16.954444444444444,0
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,180,Male,1,Sales Executive,Single,48500,0.0,12,8,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,6.474722222222222,20,9.965555555555556,16.440277777777776,0
35,No,Travel_Rarely,Research & Development,12,2,Medical,181,Female,2,Sales Representative,Married,28090,4.0,23,8,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,8.876111111111111,19,10.025833333333333,18.901944444444446,1
31,Yes,Travel_Frequently,Research & Development,22,2,Medical,182,Female,2,Sales Executive,Married,56890,3.0,15,8,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,6.588333333333333,33,10.029444444444444,16.61777777777778,0
34,Yes,Travel_Frequently,Sales,17,1,Marketing,183,Male,1,Research Director,Divorced,20010,9.0,22,8,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,10.995555555555555,24,10.0275,21.023055555555555,2
42,No,Travel_Frequently,Research & Development,2,4,Medical,184,Female,1,Research Scientist,Married,29770,4.0,15,8,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,7.810555555555555,25,10.004166666666666,17.814722222222223,0
36,No,Non-Travel,Research & Development,3,4,Medical,185,Male,1,Research Scientist,Single,40250,1.0,11,8,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,7.229166666666667,17,9.988333333333333,17.2175,0
22,Yes,Travel_Frequently,Research & Development,7,3,Medical,186,Female,2,Laboratory Technician,Single,37850,5.0,13,8,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,6.419444444444444,27,9.99611111111111,16.415555555555557,0
48,No,Travel_Rarely,Research & Development,6,3,Medical,187,Male,1,Laboratory Technician,Married,108540,2.0,14,8,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,6.779444444444445,30,10.006666666666666,16.78611111111111,0
55,No,Travel_Rarely,Research & Development,1,3,Medical,188,Female,1,Sales Executive,Single,120310,3.0,11,8,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,7.390833333333333,27,9.995277777777778,17.386111111111113,0
41,No,Non-Travel,Research & Development,3,2,Life Sciences,189,Female,2,Research Scientist,Single,99360,7.0,17,8,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,6.191944444444444,31,10.023055555555555,16.215,0
35,No,Travel_Rarely,Research & Development,22,3,Medical,190,Female,1,Sales Representative,Married,29660,9.0,18,8,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,6.014444444444444,28,10.019166666666667,16.03361111111111,0
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,191,Female,2,Laboratory Technician,Single,25710,7.0,14,8,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,7.300833333333333,17,10.009444444444444,17.310277777777777,0
39,No,Travel_Frequently,Research & Development,12,1,Medical,192,Male,1,Research Scientist,Married,99910,1.0,16,8,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,7.061944444444444,19,9.98,17.041944444444443,0
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,193,Male,3,Research Director,Single,61420,4.0,13,8,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,8.724722222222223,19,10.04111111111111,18.765833333333333,1
42,No,Travel_Rarely,Research & Development,5,3,Medical,194,Male,3,Sales Executive,Married,53900,1.0,14,8,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,10.8075,25,9.993611111111111,20.801111111111112,2
45,No,Travel_Rarely,Research & Development,2,1,Medical,195,Female,4,Sales Executive,Married,44040,0.0,23,8,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,7.410277777777778,35,10.008333333333333,17.41861111111111,0
26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,196,Female,2,Laboratory Technician,Divorced,59930,0.0,12,8,0,8.0,3,7,1,0,3,3,0.0,3.0,2.0,9.190277777777778,17,10.008888888888889,19.199166666666667,2
29,No,Travel_Rarely,Research & Development,5,3,Medical,197,Male,1,Research Scientist,Divorced,51300,4.0,11,8,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,7.393055555555556,33,10.022777777777778,17.41583333333333,0
33,No,Travel_Rarely,Research & Development,16,3,Medical,198,Female,1,Laboratory Technician,Divorced,20900,4.0,16,8,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,7.4025,20,9.990833333333333,17.393333333333334,0
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,199,Female,1,Sales Executive,Divorced,29090,9.0,14,8,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,6.711666666666667,27,9.9825,16.694166666666668,0
18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,200,Male,1,Sales Executive,Single,34680,1.0,18,8,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,9.230555555555556,20,9.999166666666667,19.22972222222222,2
40,No,Non-Travel,Research & Development,1,4,Technical Degree,201,Female,2,Laboratory Technician,Divorced,30680,3.0,19,8,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,6.880833333333333,22,9.9775,16.858333333333334,0
41,No,Non-Travel,Research & Development,23,3,Life Sciences,202,Male,2,Manufacturing Director,Single,26700,2.0,15,8,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,9.292777777777777,31,10.020277777777778,19.313055555555554,2
26,No,Travel_Rarely,Research & Development,9,4,Medical,203,Male,3,Healthcare Representative,Divorced,26930,5.0,17,8,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,6.016111111111111,32,10.005277777777778,16.02138888888889,0
35,No,Travel_Rarely,Research & Development,16,4,Medical,204,Male,2,Human Resources,Single,95260,1.0,15,8,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,6.325833333333334,33,10.033055555555556,16.358888888888888,0
34,No,Travel_Rarely,Research & Development,26,3,Medical,205,Male,1,Laboratory Technician,Single,52370,1.0,19,8,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,6.4061111111111115,24,10.011111111111111,16.41722222222222,0
26,Yes,Travel_Rarely,Sales,1,3,Marketing,206,Female,2,Manufacturing Director,Single,24260,1.0,22,8,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,8.751388888888888,28,9.998055555555556,18.749444444444446,1
37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,207,Male,1,Sales Executive,Single,41930,4.0,16,8,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,7.39,21,10.00361111111111,17.39361111111111,0
46,No,Travel_Frequently,Research & Development,4,1,Medical,208,Male,5,Human Resources,Married,29110,5.0,13,8,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,6.1963888888888885,33,9.981666666666667,16.178055555555556,0
41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,209,Male,1,Research Director,Married,26610,7.0,14,8,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,7.706111111111111,22,10.00611111111111,17.712222222222223,0
37,No,Non-Travel,Research & Development,7,2,Medical,210,Male,1,Sales Executive,Divorced,20280,1.0,16,8,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,7.506666666666667,20,9.975277777777778,17.481944444444444,0
52,No,Travel_Rarely,Sales,2,1,Medical,211,Male,1,Laboratory Technician,Divorced,99800,0.0,11,8,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,9.075555555555555,17,9.98611111111111,19.061666666666667,2
32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,212,Female,2,Research Director,Married,32980,8.0,22,8,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,5.993611111111111,20,9.98611111111111,15.979722222222222,0
24,No,Travel_Frequently,Sales,22,3,Life Sciences,213,Female,1,Healthcare Representative,Married,29350,0.0,14,8,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,6.030833333333334,19,10.01361111111111,16.044444444444444,0
38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,214,Female,1,Research Scientist,Married,154270,3.0,16,8,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,6.02,22,10.0525,16.0725,0
37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,215,Female,5,Research Scientist,Married,39440,6.0,11,8,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,6.898888888888889,24,9.97861111111111,16.8775,0
49,No,Travel_Rarely,Sales,21,1,Life Sciences,216,Male,1,Sales Executive,Divorced,40110,1.0,18,8,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,10.781666666666666,20,9.958333333333334,20.74,2
24,No,Travel_Rarely,Sales,1,3,Marketing,217,Female,1,Sales Executive,Married,34070,1.0,15,8,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,8.983333333333333,30,10.00361111111111,18.986944444444443,1
26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,218,Female,4,Sales Executive,Married,119940,1.0,14,8,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,7.383333333333334,19,9.979444444444445,17.36277777777778,0
24,No,Travel_Rarely,Sales,7,3,Medical,219,Female,1,Laboratory Technician,Married,12320,1.0,12,8,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,6.823611111111111,29,10.021944444444445,16.845555555555556,0
50,No,Travel_Frequently,Sales,2,2,Marketing,220,Male,1,Sales Executive,Married,29600,1.0,14,8,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,6.789166666666667,17,9.996944444444445,16.78611111111111,0
25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,221,Male,1,Research Scientist,Married,190940,1.0,16,8,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,7.4094444444444445,34,10.023888888888889,17.433333333333334,0
24,Yes,Travel_Frequently,Research & Development,2,3,Medical,222,Male,2,Research Scientist,Married,39190,1.0,21,8,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,10.825555555555555,15,10.014722222222222,20.84027777777778,2
30,Yes,Travel_Frequently,Research & Development,9,3,Other,223,Male,2,Healthcare Representative,Married,68250,1.0,14,8,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,6.8775,28,9.97,16.8475,0
34,No,Travel_Rarely,Sales,6,2,Life Sciences,224,Male,4,Research Director,Married,102480,1.0,12,8,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,8.906666666666666,30,10.005,18.911666666666665,1
31,Yes,Travel_Rarely,Research & Development,9,1,Medical,225,Female,1,Sales Representative,Divorced,189470,2.0,12,8,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,6.683333333333334,22,10.022777777777778,16.70611111111111,0
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,226,Female,5,Sales Executive,Single,24960,4.0,17,8,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,7.924444444444444,22,9.99,17.914444444444445,0
31,No,Travel_Rarely,Sales,1,3,Marketing,227,Female,2,Sales Executive,Divorced,64650,4.0,17,8,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,6.310277777777777,27,9.969166666666666,16.279444444444444,0
27,No,Travel_Rarely,Sales,22,4,Medical,228,Male,1,Sales Representative,Divorced,22060,0.0,14,8,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,7.8875,22,10.007222222222222,17.89472222222222,0
37,No,Travel_Rarely,Sales,9,4,Marketing,229,Female,2,Laboratory Technician,Married,20860,4.0,14,8,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,8.883055555555556,18,10.014722222222222,18.897777777777776,1
